Local,Data,Etiqueta,Número,Gênero,Epíteto,tipo de coleta
Aiuaba,24/09/13,CHUFPB,3337,Phyllopezus,pollicaris,busca ativa
Aiuaba,24/09/13,CHUFPB,3338,Phyllopezus,pollicaris,busca ativa
Aiuaba,24/09/13,CHUFPB,3339,Phyllopezus,pollicaris,busca ativa
Aiuaba,24/09/13,CHUFPB,3340,Hemidactylus,mabouia,busca ativa
Aiuaba,24/09/13,CHUFPB,3341,Leptodactylus,vastus,busca ativa
Aiuaba,24/09/13,CHUFPB,3342,Leptodactylus,vastus,busca ativa
Aiuaba,24/09/13,CHUFPB,3343,Leptodactylus,macrosternum,busca ativa
Aiuaba,24/09/13,CHUFPB,3344,Leptodactylus,macrosternum,busca ativa
Aiuaba,24/09/13,CHUFPB,3345,Pseudopaludicola,pocoto,busca ativa
Aiuaba,24/09/13,CHUFPB,3346,Pseudopaludicola,pocoto,busca ativa
Aiuaba,24/09/13,CHUFPB,3347,Pseudopaludicola,pocoto,busca ativa
Aiuaba,24/09/13,CHUFPB,3348,Pseudopaludicola,pocoto,busca ativa
Aiuaba,24/09/13,CHUFPB,3349,Pseudopaludicola,pocoto,busca ativa
Aiuaba,25/09/13,CHUFPB,3350,Vanzosaura,rubricauda,pit 6
Aiuaba,25/09/13,CHUFPB,6309,Vanzosaura,rubricauda,pit 19
Aiuaba,25/09/13,CHUFPB,6310,Vanzosaura,rubricauda,pit 9
Aiuaba,25/09/13,CHUFPB,6311,Vanzosaura,rubricauda,pit 10
Aiuaba,25/09/13,CHUFPB,6312,Vanzosaura,rubricauda,pit 35
Aiuaba,25/09/13,CHUFPB,6313,Vanzosaura,rubricauda,pit 5
Aiuaba,11/10/13,CHUFPB,6314,Mabuya,heathi,busca ativa
Aiuaba,25/09/13,CHUFPB,6315,Cnemidophurus,gr. ocellifer,pit 21
Aiuaba,25/09/13,CHUFPB,6316,Cnemidophurus,gr. ocellifer,pit 27
Aiuaba,25/09/13,CHUFPB,6317,Ameiva,ameiva,pit 35
Aiuaba,25/09/13,CHUFPB,6318,Tropidurus,jaguaribanus,busca ativa
Aiuaba,25/09/13,CHUFPB,6319,Tropidurus,jaguaribanus,busca ativa
Aiuaba,25/09/13,CHUFPB,6320,Tropidurus,jaguaribanus,busca ativa
Aiuaba,25/09/13,CHUFPB,6321,Tropidurus,jaguaribanus,busca ativa
Aiuaba,25/09/13,CHUFPB,6322,Gymnodactylus,geckoides,pit 5
Aiuaba,25/09/13,CHUFPB,6323,Gymnodactylus,geckoides,pit 20
Aiuaba,25/09/13,CHUFPB,6324,Gymnodactylus,geckoides,pit 9
Aiuaba,25/09/13,CHUFPB,6325,Gymnodactylus,geckoides,pit 30
Aiuaba,25/09/13,CHUFPB,6326,Tropidurus,hispidus,pit 2
Aiuaba,25/09/13,CHUFPB,6327,Tropidurus,hispidus,pit 36
Aiuaba,25/09/13,CHUFPB,6328,Tropidurus,hispidus,pit 7
Aiuaba,25/09/13,CHUFPB,6329,Tropidurus,hispidus,pit 33
Aiuaba,25/09/13,CHUFPB,6330,Phyllopezus,pollicaris,busca ativa
Aiuaba,25/09/13,CHUFPB,6331,Phyllopezus,pollicaris,busca ativa
Aiuaba,24/09/13,CHUFPB,6332,Pseudopaludicola,pocoto,busca ativa
Aiuaba,25/09/13,CHUFPB,6333,Phyllopezus,pollicaris,busca ativa
Aiuaba,25/09/13,CHUFPB,6334,Phyllopezus,pollicaris,busca ativa
Aiuaba,25/09/13,CHUFPB,6335,Phyllopezus,pollicaris,busca ativa
Aiuaba,25/09/13,CHUFPB,6336,Phyllopezus,pollicaris,busca ativa
Aiuaba,25/09/13,CHUFPB,6337,Gymnodactylus,geckoides,busca ativa
Aiuaba,25/09/13,CHUFPB,6338,Leptodactylus,macrosternum,busca ativa
Aiuaba,25/09/13,CHUFPB,6339,Hypsiboas,raniceps,busca ativa
Aiuaba,25/09/13,CHUFPB,6340,Hypsiboas,raniceps,busca ativa
Aiuaba,25/09/13,CHUFPB,6341,Dendropsophus,nanus,busca ativa
Aiuaba,25/09/13,CHUFPB,6342,Dendropsophus,nanus,busca ativa
Aiuaba,25/09/13,CHUFPB,6343,Dendropsophus,nanus,busca ativa
Aiuaba,25/09/13,CHUFPB,6344,Leptodeira,annullata,busca ativa
Aiuaba,26/09/13,CHUFPB,6345,Tropidurus,hispidus,pit 19
Aiuaba,26/09/13,CHUFPB,6346,Phyllopezus,pollicaris,busca ativa
Aiuaba,26/09/13,CHUFPB,6347,Tropidurus,hispidus,pit 7
Aiuaba,26/09/13,CHUFPB,6348,Vanzosaura,rubricauda,pit 35
Aiuaba,26/09/13,CHUFPB,6349,Vanzosaura,rubricauda,pit 11
Aiuaba,26/09/13,CHUFPB,6350,Cnemidophurus,gr. ocellifer,pit 5
Aiuaba,26/09/13,CHUFPB,6351,Hemidactylus,mabouia,pit 24
Aiuaba,26/09/13,CHUFPB,6352,Tropidurus,jaguaribanus,busca ativa
Aiuaba,26/09/13,CHUFPB,6353,Tropidurus,jaguaribanus,pit 7
Aiuaba,26/09/13,CHUFPB,6354,Tropidurus,hispidus,pit 6
Aiuaba,26/09/13,CHUFPB,6355,Tropidurus,hispidus,pit 4
Aiuaba,26/09/13,CHUFPB,6356,Gymnodactylus,geckoides,pit 10
Aiuaba,26/09/13,CHUFPB,6357,Coleodactylus,sp.,busca ativa
Aiuaba,26/09/13,CHUFPB,6358,Coleodactylus,sp.,busca ativa
Aiuaba,26/09/13,CHUFPB,6359,Hemidactylus,mabouia,busca ativa
Aiuaba,26/09/13,CHUFPB,6360,Leptodactylus,macrosternum,busca ativa
Aiuaba,26/09/13,CHUFPB,6361,Leptodactylus,macrosternum,busca ativa
Aiuaba,27/09/13,CHUFPB,6362,Gymnodactylus,geckoides,pit 32
Aiuaba,27/09/13,CHUFPB,6363,Tropidurus,hispidus,pit 32
Aiuaba,27/09/13,CHUFPB,6364,Tropidurus,hispidus,pit 33
Aiuaba,27/09/13,CHUFPB,6365,Ameiva,ameiva,busca ativa
Aiuaba,27/09/13,CHUFPB,6366,Cnemidophurus,gr. ocellifer,pit 20
Aiuaba,27/09/13,CHUFPB,6367,Cnemidophurus,gr. ocellifer,pit 17
Aiuaba,27/09/13,CHUFPB,6368,Hemidactylus,agrius,pit 29
Aiuaba,27/09/13,CHUFPB,6369,Vanzosaura,rubricauda,pit 26
Aiuaba,27/09/13,CHUFPB,6370,Vanzosaura,rubricauda,pit 30
Aiuaba,27/09/13,CHUFPB,6371,Micrablepharus,maximiliani,busca ativa
Aiuaba,27/09/13,CHUFPB,6372,Micrablepharus,maximiliani,cola chão pit 35
Aiuaba,27/09/13,CHUFPB,6373,Tropidurus,hispidus,pit 33
Aiuaba,27/09/13,CHUFPB,6374,Gymnodactylus,geckoides,busca ativa
Aiuaba,27/09/13,CHUFPB,6375,Phyllopezus,pollicaris,busca ativa
Aiuaba,27/09/13,CHUFPB,6376,Vanzosaura,rubricauda,pit 23
Aiuaba,27/09/13,CHUFPB,6377,Ameiva,ameiva,pit 33
Aiuaba,27/09/13,CHUFPB,6378,Tropidurus,hispidus,pit 24
Aiuaba,27/09/13,CHUFPB,6379,Phyllopezus,pollicaris,busca ativa
Aiuaba,27/09/13,CHUFPB,6380,Micrablepharus,maximiliani,busca ativa
Aiuaba,28/09/13,CHUFPB,6381,Cnemidophurus,gr. ocellifer,pit 18
Aiuaba,28/09/13,CHUFPB,6382,Micrablepharus,maximiliani,pit 17
Aiuaba,28/09/13,CHUFPB,6383,Tropidurus,jaguaribanus,pit 25
Aiuaba,28/09/13,CHUFPB,6384,Tropidurus,hispidus,pit 24
Aiuaba,28/09/13,CHUFPB,6385,Tropidurus,hispidus,pit 31
Aiuaba,28/09/13,CHUFPB,6386,Tropidurus,hispidus,pit 26
Aiuaba,28/09/13,CHUFPB,6387,Tropidurus,hispidus,pit 36
Aiuaba,28/09/13,CHUFPB,6388,Cnemidophurus,gr. ocellifer,pit 35
Aiuaba,28/09/13,CHUFPB,6389,Vanzosaura,rubricauda,pit 14
Aiuaba,28/09/13,CHUFPB,6390,Vanzosaura,rubricauda,pit 24
Aiuaba,28/09/13,CHUFPB,6391,Vanzosaura,rubricauda,pit 13
Aiuaba,28/09/13,CHUFPB,6392,Gymnodactylus,geckoides,pit 15
Aiuaba,28/09/13,CHUFPB,6393,Gymnodactylus,geckoides,pit 19
Aiuaba,28/09/13,CHUFPB,6394,Cnemidophurus,gr. ocellifer,pit 37
Aiuaba,28/09/13,CHUFPB,6395,Phyllopezus,pollicaris,pit 24
Aiuaba,28/09/13,CHUFPB,6396,Phyllopezus,pollicaris,busca ativa
Aiuaba,28/09/13,CHUFPB,6397,Phyllopezus,pollicaris,busca ativa
Aiuaba,28/09/13,CHUFPB,6398,Phyllopezus,pollicaris,busca ativa
Aiuaba,28/09/13,CHUFPB,6399,Phyllopezus,pollicaris,busca ativa
Aiuaba,28/09/13,CHUFPB,6400,Phyllopezus,pollicaris,busca ativa
Aiuaba,28/09/13,CHUFPB,6401,Crotalus,durissus,busca ativa
Aiuaba,29/09/13,CHUFPB,6402,Tropidurus,hispidus,pit 35
Aiuaba,29/09/13,CHUFPB,6403,Tropidurus,hispidus,busca ativa
Aiuaba,29/09/13,CHUFPB,6404,Phyllopezus,pollicaris,pit 24
Aiuaba,29/09/13,CHUFPB,6405,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,29/09/13,CHUFPB,6406,Tropidurus,hispidus,busca ativa
Aiuaba,29/09/13,CHUFPB,6407,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,29/09/13,CHUFPB,6408,Tropidurus,jaguaribanus,busca ativa
Aiuaba,29/09/13,CHUFPB,6409,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,29/09/13,CHUFPB,6410,Tropidurus,jaguaribanus,busca ativa
Aiuaba,29/09/13,CHUFPB,6411,Tropidurus,hispidus,pit 13
Aiuaba,29/09/13,CHUFPB,6412,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,29/09/13,CHUFPB,6413,Tropidurus,jaguaribanus,busca ativa
Aiuaba,29/09/13,CHUFPB,6414,Tropidurus,hispidus,busca ativa
Aiuaba,29/09/13,CHUFPB,6415,Vanzosaura,rubricauda,pit 7
Aiuaba,29/09/13,CHUFPB,6416,Lygodactylus,klugei,cola árv. Pit 17
Aiuaba,29/09/13,CHUFPB,6417,Gymnodactylus,geckoides,pit 37
Aiuaba,29/09/13,CHUFPB,6418,Gymnodactylus,geckoides,pit 29
Aiuaba,29/09/13,CHUFPB,6419,Gymnodactylus,geckoides,pit 33
Aiuaba,29/09/13,CHUFPB,6420,Gymnodactylus,geckoides,pit 28
Aiuaba,30/09/13,CHUFPB,6421,Ameiva,ameiva,pit 25
Aiuaba,30/09/13,CHUFPB,6422,Cnemidophurus,gr. ocellifer,pit 20
Aiuaba,30/09/13,CHUFPB,6423,Ameiva,ameiva,pit 31
Aiuaba,30/09/13,CHUFPB,6424,Vanzosaura,rubricauda,pit 24
Aiuaba,30/09/13,CHUFPB,6425,Tropidurus,jaguaribanus,pit 10 Invertebrados
Aiuaba,30/09/13,CHUFPB,6426,Tropidurus,jaguaribanus,busca ativa
Aiuaba,30/09/13,CHUFPB,6427,Lygodactylus,klugei,cola árv. Pit 6
Aiuaba,30/09/13,CHUFPB,6428,Tropidurus,hispidus,busca ativa
Aiuaba,30/09/13,CHUFPB,6429,Tropidurus,hispidus,pit 04
Aiuaba,30/09/13,CHUFPB,6430,Tropidurus,hispidus,pit 30
Aiuaba,30/09/13,CHUFPB,6431,Gymnodactylus,geckoides,pit 5
Aiuaba,30/09/13,CHUFPB,6432,Gymnodactylus,geckoides,pit 15
Aiuaba,30/09/13,CHUFPB,6433,Ameiva,ameiva,pit 16
Aiuaba,30/09/13,CHUFPB,6434,Vanzosaura,rubricauda,pit 34
Aiuaba,30/09/13,CHUFPB,6435,Vanzosaura,rubricauda,pit 28
Aiuaba,30/09/13,CHUFPB,6436,Tropidurus,jaguaribanus,busca ativa
Aiuaba,30/09/13,CHUFPB,6437,Phyllopezus,pollicaris,pit 24
Aiuaba,30/09/13,CHUFPB,6438,Phyllopezus,pollicaris,pit 25
Aiuaba,30/09/13,CHUFPB,6439,Phyllopezus,pollicaris,busca ativa
Aiuaba,30/09/13,CHUFPB,6440,Micrablepharus,maximiliani,busca ativa
Aiuaba,30/09/13,CHUFPB,6441,Gymnodactylus,geckoides,cola chão pit 31
Aiuaba,01/10/13,CHUFPB,6442,Tropidurus,hispidus,pit 37
Aiuaba,01/10/13,CHUFPB,6443,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6444,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6445,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6446,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6447,Vanzosaura,rubricauda,pit 9
Aiuaba,01/10/13,CHUFPB,6448,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6449,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6450,Vanzosaura,rubricauda,pit 6
Aiuaba,01/10/13,CHUFPB,6451,Tropidurus,hispidus,pit 7
Aiuaba,01/10/13,CHUFPB,6452,Gymnodactylus,geckoides,pit 24
Aiuaba,01/10/13,CHUFPB,6453,Tropidurus,hispidus,pit 27
Aiuaba,01/10/13,CHUFPB,6454,Tropidurus,hispidus,pit 20
Aiuaba,01/10/13,CHUFPB,6455,Vanzosaura,rubricauda,pit 28
Aiuaba,01/10/13,CHUFPB,6456,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6457,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6458,Vanzosaura,rubricauda,pit 16
Aiuaba,01/10/13,CHUFPB,6459,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6460,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6461,Vanzosaura,rubricauda,pit 36
Aiuaba,01/10/13,CHUFPB,6462,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6463,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6464,Gymnodactylus,geckoides,pit 31
Aiuaba,01/10/13,CHUFPB,6465,Epictia,borapeliotes,pit 1
Aiuaba,01/10/13,CHUFPB,6466,Hemidactylus,agrius,pit 29
Aiuaba,01/10/13,CHUFPB,6467,Vanzosaura,rubricauda,busca ativa
Aiuaba,01/10/13,CHUFPB,6468,Phyllopezus,pollicaris,busca ativa
Aiuaba,01/10/13,CHUFPB,6469,Phyllopezus,pollicaris,busca ativa
Aiuaba,01/10/13,CHUFPB,6470,Phyllopezus,pollicaris,busca ativa
Aiuaba,01/10/13,CHUFPB,6471,Phyllopezus,pollicaris,busca ativa
Aiuaba,01/10/13,CHUFPB,6472,Epictia,borapeliotes,busca ativa
Aiuaba,02/10/13,CHUFPB,6473,Tropidurus,jaguaribanus,busca ativa
Aiuaba,02/10/13,CHUFPB,6474,Tropidurus,jaguaribanus,busca ativa
Aiuaba,02/10/13,CHUFPB,6475,Tropidurus,jaguaribanus,busca ativa
Aiuaba,02/10/13,CHUFPB,6476,Gymnodactylus,geckoides,pit 28
Aiuaba,02/10/13,CHUFPB,6477,Ameiva,ameiva,pit 23
Aiuaba,02/10/13,CHUFPB,6478,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,02/10/13,CHUFPB,6479,Vanzosaura,rubricauda,pit 7
Aiuaba,02/10/13,CHUFPB,6480,Ameiva,ameiva,pit 18
Aiuaba,02/10/13,CHUFPB,6481,Lygodactylus,klugei,busca ativa
Aiuaba,02/10/13,CHUFPB,6482,Lygodactylus,klugei,busca ativa
Aiuaba,02/10/13,CHUFPB,6483,Lygodactylus,klugei,busca ativa
Aiuaba,02/10/13,CHUFPB,6484,Lygodactylus,klugei,busca ativa
Aiuaba,02/10/13,CHUFPB,6485,Tropidurus,hispidus,pit 13
Aiuaba,02/10/13,CHUFPB,6486,Vanzosaura,rubricauda,pit 25
Aiuaba,02/10/13,CHUFPB,6487,Gymnodactylus,geckoides,pit 5
Aiuaba,02/10/13,CHUFPB,6488,Coleodactylus,sp.,busca ativa
Aiuaba,02/10/13,CHUFPB,6489,Coleodactylus,sp.,busca ativa
Aiuaba,02/10/13,CHUFPB,6490,Coleodactylus,sp.,busca ativa
Aiuaba,02/10/13,CHUFPB,6491,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6492,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6493,Tropidurus,jaguaribanus,busca ativa
Aiuaba,02/10/13,CHUFPB,6494,Tropidurus,jaguaribanus,busca ativa
Aiuaba,02/10/13,CHUFPB,6495,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6496,Tropidurus,jaguaribanus,busca ativa
Aiuaba,02/10/13,CHUFPB,6497,Gymnodactylus,geckoides,busca ativa
Aiuaba,02/10/13,CHUFPB,6498,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6499,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6500,Tropidurus,hispidus,busca ativa
Aiuaba,02/10/13,CHUFPB,6501,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6502,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6503,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6504,Hemidactylus,agrius,busca ativa
Aiuaba,02/10/13,CHUFPB,6505,Scinax,x-signatus,
Aiuaba,02/10/13,CHUFPB,6506,Phyllopezus,pollicaris,busca ativa
Aiuaba,02/10/13,CHUFPB,6507,Tropidurus,hispidus,busca ativa
Aiuaba,02/10/13,CHUFPB,6508,Phyllopezus,pollicaris,busca ativa
Aiuaba,03/10/13,CHUFPB,6509,Cnemidophurus,gr. ocellifer,pit 34
Aiuaba,03/10/13,CHUFPB,6510,Vanzosaura,rubricauda,pit 6
Aiuaba,03/10/13,CHUFPB,6511,Tropidurus,hispidus,pit 13
Aiuaba,03/10/13,CHUFPB,6512,Gymnodactylus,geckoides,pit 13
Aiuaba,03/10/13,CHUFPB,6513,Vanzosaura,rubricauda,pit 13
Aiuaba,03/10/13,CHUFPB,6514,Phyllopezus,pollicaris,pit 33
Aiuaba,03/10/13,CHUFPB,6515,Vanzosaura,rubricauda,pit 11
Aiuaba,03/10/13,CHUFPB,6516,Tropidurus,hispidus,pit 37
Aiuaba,03/10/13,CHUFPB,6517,Micrablepharus,maximiliani,pit 37 Invertebrados
Aiuaba,03/10/13,CHUFPB,6518,Ameiva,ameiva,pit 30
Aiuaba,03/10/13,CHUFPB,6519,Ameiva,ameiva,pit 28
Aiuaba,03/10/13,CHUFPB,6520,Phyllopezus,pollicaris,pit 16
Aiuaba,03/10/13,CHUFPB,6521,Tropidurus,hispidus,pit 1
Aiuaba,03/10/13,CHUFPB,6522,Lygodactylus,klugei,busca ativa
Aiuaba,03/10/13,CHUFPB,6523,Tropidurus,jaguaribanus,pit 2
Aiuaba,03/10/13,CHUFPB,6524,Vanzosaura,rubricauda,busca ativa
Aiuaba,03/10/13,CHUFPB,6525,Vanzosaura,rubricauda,busca ativa
Aiuaba,03/10/13,CHUFPB,6526,Coleodactylus,sp.,busca ativa
Aiuaba,03/10/13,CHUFPB,6527,Rhinella,jimi,busca ativa
Aiuaba,04/10/13,CHUFPB,6528,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,04/10/13,CHUFPB,6529,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,04/10/13,CHUFPB,6530,Tropidurus,hispidus,cola chão pit 14
Aiuaba,04/10/13,CHUFPB,6531,Phyllopezus,pollicaris,cola chão pit 15
Aiuaba,04/10/13,CHUFPB,6532,Tropidurus,hispidus,cola chão pit 9
Aiuaba,04/10/13,CHUFPB,6533,Cnemidophurus,gr. ocellifer,pit 34
Aiuaba,04/10/13,CHUFPB,6534,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,04/10/13,CHUFPB,6535,Lygodactylus,klugei,cola chão pit 24
Aiuaba,04/10/13,CHUFPB,6536,Gymnodactylus,geckoides,cola chão pit 14
Aiuaba,04/10/13,CHUFPB,6537,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,04/10/13,CHUFPB,6538,Vanzosaura,rubricauda,busca ativa
Aiuaba,04/10/13,CHUFPB,6539,Tropidurus,jaguaribanus,busca ativa
Aiuaba,04/10/13,CHUFPB,6540,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,04/10/13,CHUFPB,6541,Micrablepharus,maximiliani,busca ativa
Aiuaba,04/10/13,CHUFPB,6542,Tropidurus,hispidus,pit 36
Aiuaba,04/10/13,CHUFPB,6543,Tropidurus,hispidus,pit 34
Aiuaba,04/10/13,CHUFPB,6544,Gymnodactylus,geckoides,pit 29
Aiuaba,04/10/13,CHUFPB,6545,Coleodactylus,sp.,busca ativa
Aiuaba,03/10/13,CHUFPB,6546,Oxyrhopus,trigeminus,busca ativa
Aiuaba,04/10/13,CHUFPB,6547,Lygodactylus,klugei,cola arvore pit 13
Aiuaba,04/10/13,CHUFPB,6548,Lygodactylus,klugei,cola arvore pit 6
Aiuaba,04/10/13,CHUFPB,6549,Lygodactylus,klugei,cola arvore pit 6
Aiuaba,04/10/13,CHUFPB,6550,Mabuya,heathi,busca ativa
Aiuaba,04/10/13,CHUFPB,6551,Hemidactylus,agrius,busca ativa
Aiuaba,04/10/13,CHUFPB,6552,Vanzosaura,rubricauda,busca ativa
Aiuaba,04/10/13,CHUFPB,6553,Vanzosaura,rubricauda,busca ativa
Aiuaba,04/10/13,CHUFPB,6554,Vanzosaura,rubricauda,busca ativa
Aiuaba,04/10/13,CHUFPB,6555,Gymnodactylus,geckoides,busca ativa
Aiuaba,04/10/13,CHUFPB,6556,Vanzosaura,rubricauda,busca ativa
Aiuaba,05/10/13,CHUFPB,6557,Ameiva,ameiva,pit 34
Aiuaba,05/10/13,CHUFPB,6558,Ameiva,ameiva,pit 35
Aiuaba,05/10/13,CHUFPB,6559,Lygodactylus,klugei,cola árvore pit 7
Aiuaba,05/10/13,CHUFPB,6560,Hemidactylus,agrius,cola chão pit 37
Aiuaba,05/10/13,CHUFPB,6561,Tropidurus,hispidus,pit 31
Aiuaba,05/10/13,CHUFPB,6562,Tropidurus,hispidus,cola chão pit 1
Aiuaba,05/10/13,CHUFPB,6563,Cnemidophurus,gr. ocellifer,pit 22
Aiuaba,04/10/13,CHUFPB,6564,phyllomedusa,nordestina,
Aiuaba,05/10/13,CHUFPB,6565,Mabuya,heathi,busca ativa
Aiuaba,05/10/13,CHUFPB,6566,Gymnodactylus,geckoides,busca ativa
Aiuaba,05/10/13,CHUFPB,6567,Vanzosaura,rubricauda,busca ativa
Aiuaba,05/10/13,CHUFPB,6568,Vanzosaura,rubricauda,busca ativa
Aiuaba,05/10/13,CHUFPB,6569,Vanzosaura,rubricauda,busca ativa
Aiuaba,05/10/13,CHUFPB,6570,Gymnodactylus,geckoides,busca ativa
Aiuaba,05/10/13,CHUFPB,6571,Hemidactylus,agrius,busca ativa
Aiuaba,06/10/13,CHUFPB,6572,Cnemidophurus,gr. ocellifer,pit 17
Aiuaba,06/10/13,CHUFPB,6573,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,06/10/13,CHUFPB,6574,Cnemidophurus,gr. ocellifer,pit 19
Aiuaba,06/10/13,CHUFPB,6575,Gymnodactylus,geckoides,pit 31
Aiuaba,06/10/13,CHUFPB,6576,Gymnodactylus,geckoides,pit 5
Aiuaba,06/10/13,CHUFPB,6577,Gymnodactylus,geckoides,pit 29
Aiuaba,06/10/13,CHUFPB,6578,Vanzosaura,rubricauda,pit 8
Aiuaba,06/10/13,CHUFPB,6579,Vanzosaura,rubricauda,pit 27
Aiuaba,06/10/13,CHUFPB,6580,Vanzosaura,rubricauda,cola árvore pit 12
Aiuaba,06/10/13,CHUFPB,6581,Vanzosaura,rubricauda,busca ativa
Aiuaba,06/10/13,CHUFPB,6582,Lygodactylus,klugei,cola árvore pit 13
Aiuaba,06/10/13,CHUFPB,6583,Hemidactylus,agrius,busca ativa
Aiuaba,07/10/13,CHUFPB,6584,Vanzosaura,rubricauda,pit 8
Aiuaba,07/10/13,CHUFPB,6585,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,07/10/13,CHUFPB,6586,Gymnodactylus,geckoides,pit 35
Aiuaba,07/10/13,CHUFPB,6587,Gymnodactylus,geckoides,pit 9
Aiuaba,07/10/13,CHUFPB,6588,Micrablepharus,maximiliani,busca ativa
Aiuaba,07/10/13,CHUFPB,6589,Micrablepharus,maximiliani,busca ativa
Aiuaba,07/10/13,CHUFPB,6590,Micrablepharus,maximiliani,busca ativa
Aiuaba,07/10/13,CHUFPB,6591,Micrablepharus,maximiliani,busca ativa
Aiuaba,07/10/13,CHUFPB,6592,Micrablepharus,maximiliani,busca ativa
Aiuaba,07/10/13,CHUFPB,6593,Micrablepharus,maximiliani,busca ativa
Aiuaba,07/10/13,CHUFPB,6594,Cnemidophurus,gr. ocellifer,busca ativa
Aiuaba,07/10/13,CHUFPB,6595,Gymnodactylus,geckoides,pit 14
Aiuaba,07/10/13,CHUFPB,6596,Gymnodactylus,geckoides,pit 13
Aiuaba,07/10/13,CHUFPB,6597,Gymnodactylus,geckoides,pit 37
Aiuaba,07/10/13,CHUFPB,6598,Phyllopezus,pollicaris,pit 25
Aiuaba,07/10/13,CHUFPB,6599,Gymnodactylus,geckoides,pit 35
Aiuaba,07/10/13,CHUFPB,6600,Lygodactylus,klugei,busca ativa
Aiuaba,07/10/13,CHUFPB,6601,Mabuya,heathi,busca ativa
Aiuaba,07/10/13,CHUFPB,6602,Gymnodactylus,geckoides,busca ativa
Aiuaba,07/10/13,CHUFPB,6603,Lygodactylus,klugei,busca ativa
Aiuaba,07/10/13,CHUFPB,6604,Lygodactylus,klugei,busca ativa
Aiuaba,07/10/13,CHUFPB,6605,Hemidactylus,agrius,busca ativa
Aiuaba,07/10/13,CHUFPB,6606,Hemidactylus,agrius,busca ativa
Aiuaba,07/10/13,CHUFPB,6607,Gymnodactylus,geckoides,busca ativa
Aiuaba,07/10/13,CHUFPB,6608,Hemidactylus,agrius,busca ativa
Aiuaba,07/10/13,CHUFPB,6609,Gymnodactylus,geckoides,busca ativa
Aiuaba,07/10/13,CHUFPB,6610,Vanzosaura,rubricauda,busca ativa
Aiuaba,07/10/13,CHUFPB,6611,Vanzosaura,rubricauda,busca ativa
Aiuaba,08/10/13,CHUFPB,6612,Vanzosaura,rubricauda,pit 25
Aiuaba,07/10/13,CHUFPB,6613,Vanzosaura,rubricauda,busca ativa
Aiuaba,08/10/13,CHUFPB,6614,Rhinella,jimi,busca ativa
Aiuaba,08/10/13,CHUFPB,6615,Tropidurus,jaguaribanus,busca ativa
Aiuaba,08/10/13,CHUFPB,6616,Gymnodactylus,geckoides,busca ativa
Aiuaba,09/10/13,CHUFPB,6617,Phyllopezus,pollicaris,busca ativa
Aiuaba,08/10/13,CHUFPB,6618,Phylodryas,nattereri,busca ativa
Aiuaba,09/10/13,CHUFPB,6619,Vanzosaura,rubricauda,pit 20
Aiuaba,09/10/13,CHUFPB,6620,Micrablepharus,maximiliani,busca ativa
Aiuaba,09/10/13,CHUFPB,6621,Micrablepharus,maximiliani,busca ativa
Aiuaba,09/10/13,CHUFPB,6622,Micrablepharus,maximiliani,busca ativa
